Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
28/04/2023,Blackpool,Millwall,2,3,A
29/04/2023,Hull City,Swansea City,1,1,D
29/04/2023,Sheffield United,Preston North End,4,1,H
29/04/2023,Stoke City,Queens Park Rangers,0,1,A
29/04/2023,Sunderland,Watford,2,2,D
29/04/2023,Reading,Wigan Athletic,1,1,D
29/04/2023,Coventry City,Birmingham City,2,0,H
29/04/2023,Bristol City,Burnley,1,2,A
29/04/2023,West Bromwich Albion,Norwich City,2,1,H
30/04/2023,Cardiff City,Huddersfield Town,1,2,A
01/05/2023,Rotherham United,Middlesbrough,1,0,H
01/05/2023,Blackburn Rovers,Luton Town,1,1,D
04/05/2023,Huddersfield Town,Sheffield United,1,0,H
08/05/2023,Swansea City,West Bromwich Albion,3,2,H
08/05/2023,Burnley,Cardiff City,3,0,H
08/05/2023,Birmingham City,Sheffield United,1,2,A
08/05/2023,Huddersfield Town,Reading,2,0,H
08/05/2023,Luton Town,Hull City,0,0,D
08/05/2023,Middlesbrough,Coventry City,1,1,D
08/05/2023,Millwall,Blackburn Rovers,3,4,A
08/05/2023,Norwich City,Blackpool,0,1,A
08/05/2023,Preston North End,Sunderland,0,3,A
08/05/2023,Queens Park Rangers,Bristol City,0,2,A
08/05/2023,Watford,Stoke City,2,0,H
08/05/2023,Wigan Athletic,Rotherham United,0,0,D
13/05/2023,Sunderland,Luton Town,2,1,H
14/05/2023,Coventry City,Middlesbrough,0,0,D
16/05/2023,Luton Town,Sunderland,2,0,H
17/05/2023,Middlesbrough,Coventry City,0,1,A
27/05/2023,Coventry City,Luton Town,5,6,A
